C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_22_00_04_362.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_22_00_04_362.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_22_00_04_362.jpg,-0.3,1,0,30.17092
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_22_00_04_434.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_22_00_04_434.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_22_00_04_434.jpg,0,1,0,30.18888
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_22_00_04_507.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_22_00_04_507.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_22_00_04_507.jpg,0,1,0,30.18933
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_22_00_04_580.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_22_00_04_580.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_22_00_04_580.jpg,0,1,0,30.18985
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_22_00_04_652.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_22_00_04_652.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_22_00_04_652.jpg,-0.05,1,0,30.1904
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_22_00_04_722.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_22_00_04_722.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_22_00_04_722.jpg,-0.2,1,0,30.18179
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_22_00_04_790.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_22_00_04_790.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_22_00_04_790.jpg,0,1,0,30.18933
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_22_00_04_858.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_22_00_04_858.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_22_00_04_858.jpg,0,1,0,30.19029
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_22_00_04_934.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_22_00_04_934.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_22_00_04_934.jpg,0,1,0,30.19051
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_22_00_05_002.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_22_00_05_002.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_22_00_05_002.jpg,0,1,0,30.19024
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_22_00_05_072.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_22_00_05_072.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_22_00_05_072.jpg,-0.1,1,0,30.18812
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_22_00_05_146.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_22_00_05_146.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_22_00_05_146.jpg,-0.25,1,0,30.17528
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_22_00_05_214.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_22_00_05_214.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_22_00_05_214.jpg,0,1,0,30.18131
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_22_00_05_289.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_22_00_05_289.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_22_00_05_289.jpg,0,1,0,30.18934
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_22_00_05_360.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_22_00_05_360.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_22_00_05_360.jpg,0,1,0,30.19005
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_22_00_05_429.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_22_00_05_429.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_22_00_05_429.jpg,0,1,0,30.19001
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_22_00_05_501.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_22_00_05_501.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_22_00_05_501.jpg,-0.05,1,0,30.19079
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_22_00_05_570.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_22_00_05_570.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_22_00_05_570.jpg,-0.25,1,0,30.17583
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_22_00_05_642.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_22_00_05_642.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_22_00_05_642.jpg,-0.4,1,0,30.15791
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_22_00_05_718.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_22_00_05_718.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_22_00_05_718.jpg,0,1,0,30.18903
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_22_00_05_793.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_22_00_05_793.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_22_00_05_793.jpg,0,1,0,30.19004
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_22_00_05_868.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_22_00_05_868.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_22_00_05_868.jpg,0,1,0,30.19047
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_22_00_05_943.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_22_00_05_943.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_22_00_05_943.jpg,0,1,0,30.19205
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_22_00_06_011.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_22_00_06_011.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_22_00_06_011.jpg,-0.05,1,0,30.18987
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_22_00_06_079.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_22_00_06_079.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_22_00_06_079.jpg,-0.2,1,0,30.18014
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_22_00_06_154.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_22_00_06_154.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_22_00_06_154.jpg,0,1,0,30.1848
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_22_00_06_222.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_22_00_06_222.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_22_00_06_222.jpg,0,1,0,30.18954
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_22_00_06_297.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_22_00_06_297.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_22_00_06_297.jpg,0,1,0,30.19012
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_22_00_06_366.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_22_00_06_366.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_22_00_06_366.jpg,0,1,0,30.19022
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_22_00_06_439.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_22_00_06_439.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_22_00_06_439.jpg,0,1,0,30.19032
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_22_00_06_508.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_22_00_06_508.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_22_00_06_508.jpg,-0.05,1,0,30.18985
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_22_00_06_577.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_22_00_06_577.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_22_00_06_577.jpg,-0.25,1,0,30.17527
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_22_00_06_645.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_22_00_06_645.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_22_00_06_645.jpg,0,1,0,30.19078
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_22_00_06_713.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_22_00_06_713.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_22_00_06_713.jpg,0,1,0,30.19007
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_22_00_06_786.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_22_00_06_786.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_22_00_06_786.jpg,0,1,0,30.19019
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_22_00_06_857.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_22_00_06_857.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_22_00_06_857.jpg,0,1,0,30.19034
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_22_00_06_925.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_22_00_06_925.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_22_00_06_925.jpg,0,1,0,30.1903
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_22_00_06_998.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_22_00_06_998.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_22_00_06_998.jpg,-0.15,1,0,30.18458
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_22_00_07_072.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_22_00_07_072.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_22_00_07_072.jpg,0,1,0,30.19092
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_22_00_07_147.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_22_00_07_147.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_22_00_07_147.jpg,0,1,0,30.19
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_22_00_07_217.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_22_00_07_217.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_22_00_07_217.jpg,-0.1,1,0,30.18867
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_22_00_07_289.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_22_00_07_289.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_22_00_07_289.jpg,0,1,0,30.18657
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_22_00_07_357.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_22_00_07_357.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_22_00_07_357.jpg,0,1,0,30.19002
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_22_00_07_432.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_22_00_07_432.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_22_00_07_432.jpg,-0.1,1,0,30.18899
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_22_00_07_510.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_22_00_07_510.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_22_00_07_510.jpg,0,1,0,30.19075
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_22_00_07_580.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_22_00_07_580.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_22_00_07_580.jpg,0,1,0,30.19012
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_22_00_07_656.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_22_00_07_656.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_22_00_07_656.jpg,-0.15,1,0,30.18565
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_22_00_07_729.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_22_00_07_729.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_22_00_07_729.jpg,0,1,0,30.19027
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_22_00_07_801.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_22_00_07_801.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_22_00_07_801.jpg,-0.1,1,0,30.18854
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_22_00_07_877.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_22_00_07_877.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_22_00_07_877.jpg,0,1,0,30.19002
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_22_00_07_952.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_22_00_07_952.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_22_00_07_952.jpg,-0.1,1,0,30.18851
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_22_00_08_022.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_22_00_08_022.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_22_00_08_022.jpg,-0.25,1,0,30.17599
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_22_00_08_097.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_22_00_08_097.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_22_00_08_097.jpg,-0.45,1,0,30.15244
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_22_00_08_166.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_22_00_08_166.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_22_00_08_166.jpg,-0.6000001,1,0,30.13381
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_22_00_08_234.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_22_00_08_234.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_22_00_08_234.jpg,0,1,0,30.18526
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_22_00_08_307.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_22_00_08_307.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_22_00_08_307.jpg,0,1,0,30.18884
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_22_00_08_382.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_22_00_08_382.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_22_00_08_382.jpg,0,1,0,30.19004
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_22_00_08_452.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_22_00_08_452.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_22_00_08_452.jpg,0,1,0,30.19027
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_22_00_08_528.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_22_00_08_528.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_22_00_08_528.jpg,0,1,0,30.1903
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_22_00_08_597.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_22_00_08_597.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_22_00_08_597.jpg,0,1,0,30.1903
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_22_00_08_673.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_22_00_08_673.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_22_00_08_673.jpg,0,1,0,30.19028
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_22_00_08_744.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_22_00_08_744.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_22_00_08_744.jpg,0,1,0,30.19032
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_22_00_08_818.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_22_00_08_818.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_22_00_08_818.jpg,0,1,0,30.19039
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_22_00_08_888.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_22_00_08_888.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_22_00_08_888.jpg,0,1,0,30.1903
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_22_00_08_960.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_22_00_08_960.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_22_00_08_960.jpg,0,1,0,30.19031
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_22_00_09_030.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_22_00_09_030.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_22_00_09_030.jpg,0,1,0,30.19057
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_22_00_09_098.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_22_00_09_098.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_22_00_09_098.jpg,0,1,0,30.19034
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_22_00_09_175.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_22_00_09_175.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_22_00_09_175.jpg,0,1,0,30.19031
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_22_00_09_248.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_22_00_09_248.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_22_00_09_248.jpg,0,1,0,30.1903
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_22_00_09_317.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_22_00_09_317.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_22_00_09_317.jpg,0,1,0,30.19029
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_22_00_09_392.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_22_00_09_392.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_22_00_09_392.jpg,0,1,0,30.19033
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_22_00_09_460.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_22_00_09_460.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_22_00_09_460.jpg,0,1,0,30.19029
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_22_00_09_535.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_22_00_09_535.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_22_00_09_535.jpg,-0.15,1,0,30.18423
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_22_00_09_604.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_22_00_09_604.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_22_00_09_604.jpg,0,1,0,30.18595
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_22_00_09_674.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_22_00_09_674.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_22_00_09_674.jpg,0,1,0,30.18998
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_22_00_09_746.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_22_00_09_746.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_22_00_09_746.jpg,0,1,0,30.19024
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_22_00_09_821.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_22_00_09_821.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_22_00_09_821.jpg,0,1,0,30.19027
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_22_00_09_890.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_22_00_09_890.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_22_00_09_890.jpg,0,1,0,30.19031
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_22_00_09_963.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_22_00_09_963.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_22_00_09_963.jpg,0,1,0,30.19032
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_22_00_10_037.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_22_00_10_037.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_22_00_10_037.jpg,0,1,0,30.1903
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_22_00_10_109.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_22_00_10_109.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_22_00_10_109.jpg,0,1,0,30.1903
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_22_00_10_180.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_22_00_10_180.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_22_00_10_180.jpg,0,1,0,30.19032
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_22_00_10_247.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_22_00_10_247.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_22_00_10_247.jpg,0,1,0,30.19033
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_22_00_10_314.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_22_00_10_314.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_22_00_10_314.jpg,0,1,0,30.19031
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_22_00_10_389.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_22_00_10_389.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_22_00_10_389.jpg,0,1,0,30.19032
C:\minor\How_to_simulate_a_self_driving_car-master\IMG\center_2021_11_18_22_00_10_456.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\left_2021_11_18_22_00_10_456.jpg,C:\minor\How_to_simulate_a_self_driving_car-master\IMG\right_2021_11_18_22_00_10_456.jpg,0,1,0,30.19036
